,Case1,Case2,Case3,Case4,Case5,Case6,Case7,Case8,Case9,Case10,Case11,Case12,Case13,Case14,Case15,Case16,Case17,Case18,Case19,Case20,Case21,Case22,Case23,Case24,Case25,Case26,Case27,Case28,Case29,Case30,Case31,Case32,Case33,Case34,Case35,Case36,Case37,Case38,Case39,Case40,Case41,Case42,Case43,Case44,Case45,Case46,Case47,Case48,Case49,Case50,Case51,Case52,Case53,Case54,Case55,Case56,Case57,Case58,Case59,Case60,Case61,Case62,Case63,Case64,Case65,Case66,Case67,Case68,Case69,Case70,Case71,Case72,Case73,Case74,Case75,Case76,Case77,Case78,Case79,Case80,Case81,Case82,Case83,Case84,Case85,Case86,Case87,Case88,Case89,Case90,Case91,Case92,Case93,Case94,Case95,Case96,Case97,Case98,Case99,Case100,Case101,Case102,Case103,Case104,Case105,Case106,Case107,Case108,Case109,Case110,Case111,Case112,Case113,Case114,Case115,Case116,Case117,Case118,Case119,Case120,Case121
8q23.3,0,0,0,0,0,0,0,0.120385853,0,0.120385853,0.120385853,0,0,0.120385853,0.120385853,0.120385853,0,0,0,0.240771706,0.120385853,0,0,0.120385853,0.120385853,0,0,0.120385853,0,0,0,0,0,0,0.120385853,0,0,0.120385853,0,0,0.120385853,0.120385853,0.120385853,0,0.120385853,0,0.120385853,0.120385853,0.120385853,0.120385853,0,0,0.120385853,0.120385853,0,0.120385853,0,0,0.240771706,0.120385853,0,0.120385853,0,0,0,0.120385853,0.120385853,0,0,0,0.240771706,0,0.120385853,0.120385853,0,0,0,0,0,0,0.120385853,0.120385853,0.120385853,0,0,0,0,0.120385853,0,0.120385853,0,0,0.240771706,0.120385853,0,0.120385853,0,0,0,0,0,0.120385853,0,0.120385853,0.240771706,0,0.240771706,0,0,0,0,0,0.240771706,0.120385853,0.120385853,0,0,0,0,0,0.120385853
18p11.32,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0.158113883,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0.158113883,0,0,0,0,0,0,0.158113883,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0.158113883,0,0.158113883,0.158113883,0,0.158113883,0.158113883,0,0,0.158113883,0,0,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0,0.158113883,0,0.158113883,0,0.158113883,0,0.158113883,0,0,0,0,0,0,0,0,0.158113883,0,0.158113883,0.316227766,0.158113883,0.158113883,0,0,0.158113883,0,0.158113883,0,0.158113883,0.158113883,0,0.158113883,0.158113883,0,0,0
8q13.2,0,0,0.25819889,0,0,0,0,0.129099445,0,0.129099445,0.129099445,0,0,0.129099445,0.129099445,0.129099445,0,0,0,0.129099445,0,0,0,0.129099445,0.129099445,0,0,0.129099445,0,0,0,0,0,0,0.129099445,0,0,0.129099445,0,0,0.129099445,0.129099445,0.129099445,0,0.129099445,0,0.129099445,0.129099445,0.129099445,0.129099445,0,0,0.129099445,0.129099445,0,0.129099445,0,0,0.25819889,0.129099445,0,0.129099445,0,0,0,0.129099445,0.129099445,0,0,0,0,0,0,0.129099445,0,0,0,0,0,0,0.129099445,0.129099445,0.129099445,0,0,0,0,0.129099445,0,0.129099445,0,0,0.25819889,0.129099445,0,0.129099445,0,0,0,0,0,0.129099445,0,0.129099445,0.25819889,0,0.129099445,0,0,0,0,0,0.25819889,0.129099445,0.129099445,0,0,0,0,0,0
8q23.1,0,0,0,0,0,0,0,0.124034735,0,0.124034735,0.124034735,0,0,0.124034735,0.124034735,0.124034735,0,0,0,0.248069469,0.124034735,0,0,0.124034735,0.124034735,0,0,0.124034735,0,0,0,0,0,0,0.124034735,0,0,0.124034735,0,0,0.124034735,0.124034735,0.124034735,0,0.124034735,0,0.124034735,0.124034735,0.124034735,0.124034735,0,0,0.124034735,0.124034735,0,0.124034735,0,0,0.248069469,0.124034735,0,0.124034735,0,0,0,0.124034735,0.124034735,0,0,0,0,0,0.124034735,0.124034735,0,0,0,0,0,0,0.124034735,0.124034735,0.124034735,0,0,0,0,0.124034735,0,0.124034735,0,0,0.248069469,0.124034735,0,0.124034735,0,0,0,0,0,0.124034735,0,0.124034735,0.248069469,0,0.248069469,0,0,0,0,0,0.248069469,0.124034735,0.124034735,0,0,0,0,0,0.124034735
17p13.3,0,0,0,0,0,0,0,0,0.176776695,0,0.176776695,0,0,0,0,0.176776695,0,0.176776695,0,0.176776695,0,0,0,0.176776695,0.176776695,0,0,0.176776695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176776695,0.353553391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176776695,0,0,0.176776695,0,0,0,0,0,0,0.176776695,0,0.176776695,0,0.176776695,0,0,0.176776695,0,0.176776695,0,0,0,0.176776695,0,0,0.176776695,0,0,0,0,0,0.176776695,0,0,0.176776695,0.176776695,0.176776695,0,0,0.176776695,0,0,0,0.176776695,0.176776695,0,0.176776695,0.176776695,0,0,0.176776695
8q22.3,0,0,0,0,0,0,0,0.12803688,0,0.12803688,0.12803688,0,0,0.12803688,0.12803688,0.12803688,0,0,0,0.25607376,0,0,0,0.12803688,0.12803688,0,0,0.12803688,0,0,0,0,0,0,0.12803688,0,0,0.12803688,0,0,0.12803688,0.12803688,0.12803688,0,0.12803688,0,0.12803688,0.12803688,0.12803688,0.12803688,0,0,0.12803688,0.12803688,0,0.12803688,0,0,0.25607376,0.12803688,0,0.12803688,0,0,0,0.12803688,0.12803688,0,0,0,0,0,0.12803688,0.12803688,0,0,0,0,0,0,0.12803688,0.12803688,0.12803688,0,0,0,0,0.12803688,0,0.12803688,0,0,0.12803688,0.12803688,0,0.12803688,0,0,0,0,0,0.12803688,0,0.12803688,0.25607376,0,0.25607376,0,0,0,0,0,0.25607376,0.12803688,0.12803688,0,0,0,0,0,0.12803688
8q13.3,0,0,0,0,0,0,0,0.132453236,0,0.132453236,0.132453236,0,0,0.132453236,0.132453236,0.132453236,0,0,0,0.132453236,0,0,0,0.132453236,0.132453236,0,0,0.132453236,0,0,0,0,0,0,0.132453236,0,0,0.132453236,0,0,0.132453236,0.132453236,0.132453236,0,0.132453236,0,0.132453236,0.132453236,0.132453236,0.132453236,0,0,0.132453236,0.132453236,0,0.132453236,0,0,0.264906471,0.132453236,0,0.132453236,0,0,0,0.132453236,0.132453236,0,0,0,0,0,0.132453236,0.132453236,0,0,0,0,0,0,0.132453236,0.132453236,0.132453236,0,0,0,0,0.132453236,0,0.132453236,0,0,0.264906471,0.132453236,0,0.132453236,0,0,0,0,0,0.132453236,0,0.132453236,0.264906471,0,0.132453236,0,0,0,0,0,0.264906471,0.132453236,0.132453236,0,0,0,0,0,0
8q21.3,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0,0,0.125,0.125,0.125,0,0,0,0.25,0,0,0,0.125,0.125,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0.125,0.125,0.125,0,0.125,0,0.125,0.125,0.125,0.125,0,0,0.125,0.125,0,0.125,0,0,0.25,0.125,0,0.125,0,0,0,0.125,0.125,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0.125,0.125,0.125,0,0,0,0,0.125,0,0.125,0,0,0.25,0.125,0,0.125,0,0,0,0,0,0.125,0,0.125,0.25,0,0.25,0,0,0,0,0,0.25,0.125,0.125,0,0,0,0,0,0.125
13q14.13,0.149071198,0,0.298142397,0,0,0,0,0,0,0,0.149071198,0,0,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0.149071198,0.149071198,0,0.149071198,0,0.149071198,0,0,0.149071198,0.149071198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0,0.149071198,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0.149071198,0.298142397,0,0.149071198,0.149071198,0,0,0.149071198,0.149071198,0,0.149071198,0,0,0.149071198,0,0,0.149071198,0,0,0.149071198,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0.149071198,0.149071198,0,0,0.149071198,0,0.149071198,0.149071198,0,0,0
18p11.31,0,0,0,0,0.304997141,0,0,0,0,0,0,0,0,0,0,0.15249857,0,0,0,0.15249857,0,0,0,0,0.15249857,0,0,0,0,0,0,0,0.15249857,0,0,0,0,0.15249857,0,0,0,0,0,0,0.15249857,0,0,0.15249857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15249857,0,0.15249857,0,0.15249857,0.15249857,0,0.15249857,0.15249857,0,0,0.15249857,0,0,0.15249857,0.15249857,0.15249857,0.15249857,0,0,0,0.15249857,0,0.15249857,0,0.15249857,0,0.15249857,0,0,0,0,0,0,0,0,0.15249857,0,0.15249857,0.304997141,0.15249857,0.15249857,0,0,0.15249857,0,0.15249857,0,0.304997141,0.15249857,0,0.15249857,0.15249857,0,0,0
8q21.12,0,0,0,0,0,0,0,0.132453236,0,0.132453236,0.132453236,0,0,0.132453236,0.132453236,0.132453236,0,0,0,0.132453236,0,0,0,0.132453236,0.132453236,0,0,0.132453236,0,0,0,0,0,0,0.132453236,0,0,0.132453236,0,0,0.132453236,0.132453236,0.132453236,0,0.132453236,0,0.132453236,0.132453236,0.132453236,0.132453236,0,0,0.132453236,0.132453236,0,0.132453236,0,0,0.264906471,0.132453236,0,0.132453236,0,0,0,0.132453236,0.132453236,0,0,0,0,0,0.132453236,0.132453236,0,0,0,0,0,0,0.132453236,0.132453236,0.132453236,0,0,0,0,0.132453236,0,0.132453236,0,0,0.264906471,0.132453236,0,0.132453236,0,0,0,0,0,0.132453236,0,0.132453236,0.264906471,0,0.132453236,0,0,0,0,0,0.264906471,0.132453236,0.132453236,0,0,0,0,0,0
13q12.11,0.141421356,0,0.282842712,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0,0,0,0,0,0.282842712,0.141421356,0.141421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0,0.141421356,0.141421356,0,0.141421356,0,0.141421356,0,0,0.141421356,0.141421356,0,0,0,0,0,0,0,0,0,0,0.282842712,0,0,0,0,0,0,0,0.141421356,0,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0.141421356,0.141421356,0,0.141421356,0.141421356,0,0,0.141421356,0.141421356,0,0.141421356,0,0,0.141421356,0,0,0.141421356,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0,0,0,0.141421356,0.141421356,0,0.282842712,0.141421356,0,0.141421356,0.141421356,0,0,0
8q21.13,0,0,0,0,0,0,0,0.131306433,0,0.131306433,0.131306433,0,0,0.131306433,0.131306433,0.131306433,0,0,0,0.131306433,0,0,0,0.131306433,0.131306433,0,0,0.131306433,0,0,0,0,0,0,0.131306433,0,0,0.131306433,0,0,0.131306433,0.131306433,0.131306433,0,0.131306433,0,0.131306433,0.131306433,0.131306433,0.131306433,0,0,0.131306433,0.131306433,0,0.131306433,0,0,0.262612866,0.131306433,0,0.131306433,0,0,0,0.131306433,0.131306433,0,0,0,0,0,0.131306433,0.131306433,0,0,0,0,0,0,0.131306433,0.131306433,0.131306433,0,0,0,0,0.131306433,0,0.131306433,0,0,0.262612866,0.131306433,0,0.131306433,0,0,0,0,0,0.131306433,0,0.131306433,0.262612866,0,0.131306433,0,0,0,0,0,0.262612866,0.131306433,0.131306433,0,0,0,0,0,0.131306433
18q11.1,0,0,0,0,0.328797975,0,0,0,0.164398987,0,0,0,0,0,0,0.164398987,0,0,0,0.164398987,0,0,0,0,0.164398987,0,0,0,0,0,0,0,0.164398987,0,0,0,0,0.164398987,0,0,0,0,0,0,0.164398987,0,0,0.164398987,0.164398987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164398987,0,0,0.164398987,0,0.164398987,0.164398987,0,0,0.164398987,0,0,0,0,0.164398987,0.164398987,0,0,0,0.164398987,0,0.164398987,0,0.164398987,0,0.164398987,0,0,0,0,0,0,0,0,0,0,0.164398987,0.328797975,0.164398987,0.164398987,0,0,0.164398987,0,0.164398987,0,0.164398987,0.164398987,0,0.164398987,0.164398987,0,0,0
8q22.1,0,0,0,0,0,0,0,0.125988158,0,0.125988158,0.125988158,0,0,0.125988158,0.125988158,0.125988158,0,0,0,0.251976315,0,0,0,0.125988158,0.125988158,0,0,0.125988158,0,0,0,0,0,0,0.125988158,0,0,0.125988158,0,0,0.125988158,0.125988158,0.125988158,0,0.125988158,0,0.125988158,0.125988158,0.125988158,0.125988158,0,0,0.125988158,0.125988158,0,0.125988158,0,0,0.251976315,0.125988158,0,0.125988158,0,0,0,0.125988158,0.125988158,0,0,0,0,0,0.125988158,0.125988158,0,0,0,0,0,0,0.125988158,0.125988158,0.125988158,0,0,0,0,0.125988158,0,0.125988158,0,0,0.251976315,0.125988158,0,0.125988158,0,0,0,0,0,0.125988158,0,0.125988158,0.251976315,0,0.251976315,0,0,0,0,0,0.251976315,0,0.125988158,0,0,0,0,0,0.125988158
8q22.2,0,0,0,0,0,0,0,0.12803688,0,0.12803688,0.12803688,0,0,0.12803688,0.12803688,0.12803688,0,0,0,0.25607376,0,0,0,0.12803688,0.12803688,0,0,0.12803688,0,0,0,0,0,0,0.12803688,0,0,0.12803688,0,0,0.12803688,0.12803688,0.12803688,0,0.12803688,0,0.12803688,0.12803688,0.12803688,0.12803688,0,0,0.12803688,0.12803688,0,0.12803688,0,0,0.25607376,0.12803688,0,0.12803688,0,0,0,0.12803688,0.12803688,0,0,0,0,0,0.12803688,0.12803688,0,0,0,0,0,0,0.12803688,0.12803688,0.12803688,0,0,0,0,0.12803688,0,0.12803688,0,0,0.12803688,0.12803688,0,0.12803688,0,0,0,0,0,0.12803688,0,0.12803688,0.25607376,0,0.25607376,0,0,0,0,0,0.25607376,0.12803688,0.12803688,0,0,0,0,0,0.12803688
8q24.22,0,0,0,0,0,0,0,0.118678166,0,0.118678166,0.237356332,0,0,0.118678166,0.118678166,0.118678166,0,0,0,0.237356332,0.118678166,0,0,0.118678166,0.118678166,0,0,0.118678166,0,0,0,0,0,0,0.118678166,0,0,0.118678166,0,0,0.118678166,0.118678166,0.118678166,0,0.118678166,0,0.118678166,0.118678166,0.118678166,0.118678166,0,0,0.118678166,0.118678166,0,0.118678166,0,0,0.237356332,0.118678166,0,0.118678166,0,0,0,0.118678166,0.118678166,0,0,0,0,0,0.118678166,0.118678166,0,0,0,0,0,0,0.237356332,0.118678166,0.118678166,0,0,0,0,0.118678166,0,0.118678166,0,0,0.237356332,0.118678166,0,0.118678166,0,0,0,0,0,0.118678166,0,0.118678166,0.237356332,0,0.237356332,0,0,0,0,0,0.237356332,0.118678166,0.118678166,0,0,0,0,0,0.118678166
18p11.23,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0.158113883,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0.158113883,0,0,0,0,0,0,0.158113883,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0.158113883,0,0.158113883,0.158113883,0,0.158113883,0.158113883,0,0,0.158113883,0,0,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0,0.158113883,0,0.158113883,0,0.158113883,0,0.158113883,0,0,0,0,0,0,0,0,0.158113883,0,0.158113883,0.316227766,0.158113883,0.158113883,0,0,0.158113883,0,0.158113883,0,0.158113883,0.158113883,0,0.158113883,0.158113883,0,0,0
13q14.2,0.144337567,0,0.288675135,0,0,0,0,0,0,0,0.288675135,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0.144337567,0.144337567,0,0.144337567,0,0.144337567,0,0,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0,0.144337567,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0.144337567,0.288675135,0,0.144337567,0.144337567,0,0,0.144337567,0.144337567,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0.144337567,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0,0,0
8q21.11,0,0,0,0,0,0,0,0.132453236,0,0.132453236,0.132453236,0,0,0.132453236,0.132453236,0.132453236,0,0,0,0.132453236,0,0,0,0.132453236,0.132453236,0,0,0.132453236,0,0,0,0,0,0,0.132453236,0,0,0.132453236,0,0,0.132453236,0.132453236,0.132453236,0,0.132453236,0,0.132453236,0.132453236,0.132453236,0.132453236,0,0,0.132453236,0.132453236,0,0.132453236,0,0,0.264906471,0.132453236,0,0.132453236,0,0,0,0.132453236,0.132453236,0,0,0,0,0,0.132453236,0.132453236,0,0,0,0,0,0,0.132453236,0.132453236,0.132453236,0,0,0,0,0.132453236,0,0.132453236,0,0,0.264906471,0.132453236,0,0.132453236,0,0,0,0,0,0.132453236,0,0.132453236,0.264906471,0,0.132453236,0,0,0,0,0,0.264906471,0.132453236,0.132453236,0,0,0,0,0,0
8q23.2,0,0,0,0,0,0,0,0.124034735,0,0.124034735,0.124034735,0,0,0.124034735,0.124034735,0.124034735,0,0,0,0.248069469,0.124034735,0,0,0.124034735,0.124034735,0,0,0.124034735,0,0,0,0,0,0,0.124034735,0,0,0.124034735,0,0,0.124034735,0.124034735,0.124034735,0,0.124034735,0,0.124034735,0.124034735,0.124034735,0.124034735,0,0,0.124034735,0.124034735,0,0.124034735,0,0,0.248069469,0.124034735,0,0.124034735,0,0,0,0.124034735,0.124034735,0,0,0,0,0,0.124034735,0.124034735,0,0,0,0,0,0,0.124034735,0.124034735,0.124034735,0,0,0,0,0.124034735,0,0.124034735,0,0,0.248069469,0.124034735,0,0.124034735,0,0,0,0,0,0.124034735,0,0.124034735,0.248069469,0,0.248069469,0,0,0,0,0,0.248069469,0.124034735,0.124034735,0,0,0,0,0,0.124034735
18p11.22,0,0,0,0,0.312347524,0,0,0,0,0,0,0,0,0,0,0.156173762,0,0,0,0.156173762,0,0,0,0,0.156173762,0,0,0,0,0,0,0,0.156173762,0,0,0,0,0.156173762,0,0,0,0,0,0,0.156173762,0,0,0.156173762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156173762,0,0.156173762,0,0.156173762,0.156173762,0,0.156173762,0.156173762,0,0,0.156173762,0,0,0.156173762,0.156173762,0.156173762,0.156173762,0,0,0,0.156173762,0,0.156173762,0,0.156173762,0,0.156173762,0,0,0,0.156173762,0,0,0,0,0.156173762,0,0.156173762,0.312347524,0.156173762,0.156173762,0,0,0.156173762,0,0.156173762,0,0.156173762,0.156173762,0,0.156173762,0.156173762,0,0,0
8q24.11,0,0,0,0,0,0,0,0.127000127,0,0.127000127,0.127000127,0,0,0.127000127,0.127000127,0.127000127,0,0,0,0.254000254,0.127000127,0,0,0.127000127,0.127000127,0,0,0.127000127,0,0,0,0,0,0,0.127000127,0,0,0.127000127,0,0,0.127000127,0.127000127,0.127000127,0,0.127000127,0,0.127000127,0.127000127,0.127000127,0.127000127,0,0,0.127000127,0.127000127,0,0.127000127,0,0,0.127000127,0.127000127,0,0.127000127,0,0,0,0.127000127,0.127000127,0,0,0,0,0,0.127000127,0.127000127,0,0,0,0,0,0,0.127000127,0.127000127,0.127000127,0,0,0,0,0.127000127,0,0.127000127,0,0,0.254000254,0.127000127,0,0.127000127,0,0,0,0,0,0.127000127,0,0.127000127,0.254000254,0,0.254000254,0,0,0,0,0,0.254000254,0.127000127,0.127000127,0,0,0,0,0,0.127000127
13q11,0.140028008,0,0.280056017,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0,0,0,0,0,0.280056017,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0,0.140028008,0,0,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0.280056017,0,0,0,0,0,0,0,0.140028008,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0.140028008,0,0,0.140028008,0.140028008,0,0.140028008,0,0,0.140028008,0,0,0.140028008,0,0,0,0,0.140028008,0.140028008,0.140028008,0.140028008,0,0,0,0.140028008,0.140028008,0,0.280056017,0.140028008,0,0.140028008,0.140028008,0,0,0
8q21.2,0,0,0,0,0,0,0,0.12803688,0,0.12803688,0.12803688,0,0,0.12803688,0.12803688,0.12803688,0,0,0,0.12803688,0,0,0,0.12803688,0.12803688,0,0,0.12803688,0,0,0,0,0,0,0.12803688,0,0,0.12803688,0,0,0.12803688,0.12803688,0.12803688,0,0.12803688,0,0.12803688,0.12803688,0.12803688,0.12803688,0,0,0.12803688,0.12803688,0,0.12803688,0,0,0.25607376,0.12803688,0,0.12803688,0,0,0,0.12803688,0.12803688,0,0,0,0,0,0.12803688,0.12803688,0,0,0,0,0,0,0.12803688,0.12803688,0.12803688,0,0,0,0,0.12803688,0,0.12803688,0,0,0.25607376,0.12803688,0,0.12803688,0,0,0,0,0,0.12803688,0,0.12803688,0.25607376,0,0.25607376,0,0,0,0,0,0.25607376,0.12803688,0.12803688,0,0,0,0,0,0.12803688
8q24.21,0,0,0,0,0,0,0,0.116247639,0,0.116247639,0.232495277,0,0,0.116247639,0.116247639,0.116247639,0,0,0,0.232495277,0.116247639,0,0,0.116247639,0.116247639,0,0,0.116247639,0,0,0,0,0,0,0.116247639,0,0,0.116247639,0,0,0.116247639,0.116247639,0.116247639,0,0.116247639,0,0.116247639,0.116247639,0.116247639,0.232495277,0,0,0.116247639,0.116247639,0,0.116247639,0,0,0.232495277,0.116247639,0,0.116247639,0,0,0,0.116247639,0.116247639,0,0,0,0,0,0.116247639,0.116247639,0,0,0,0,0,0,0.116247639,0.116247639,0.116247639,0,0,0,0,0.116247639,0,0.116247639,0,0,0.232495277,0.116247639,0,0.116247639,0,0,0,0,0,0.116247639,0,0.116247639,0.232495277,0,0.232495277,0,0,0,0,0,0.232495277,0.232495277,0.116247639,0,0,0,0,0,0.116247639
8q24.12,0,0,0,0,0,0,0,0.120385853,0,0.120385853,0.120385853,0,0,0.120385853,0.120385853,0.120385853,0,0,0,0.240771706,0.120385853,0,0,0.120385853,0.120385853,0,0,0.120385853,0,0,0,0,0,0,0.120385853,0,0,0.120385853,0,0,0.120385853,0.120385853,0.120385853,0,0.120385853,0,0.120385853,0.120385853,0.120385853,0.120385853,0,0,0.120385853,0.120385853,0,0.120385853,0,0,0.240771706,0.120385853,0,0.120385853,0,0,0,0.120385853,0.120385853,0,0,0,0,0,0.120385853,0.120385853,0,0,0,0,0,0,0.120385853,0.120385853,0.120385853,0,0,0,0,0.120385853,0,0.120385853,0,0,0.240771706,0.120385853,0.240771706,0.120385853,0,0,0,0,0,0.120385853,0,0.120385853,0.240771706,0,0.240771706,0,0,0,0,0,0.240771706,0.120385853,0.120385853,0,0,0,0,0,0.120385853
18p11.21,0,0,0,0,0.294883912,0,0,0,0.147441956,0,0,0,0,0,0,0.147441956,0,0,0,0.147441956,0,0,0,0,0.147441956,0,0,0,0,0,0,0,0.147441956,0,0,0,0,0.147441956,0,0,0,0,0,0,0.147441956,0,0,0.147441956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147441956,0,0.294883912,0.147441956,0,0.147441956,0.147441956,0,0,0.147441956,0,0,0.147441956,0.147441956,0.147441956,0.147441956,0,0,0,0.147441956,0,0.147441956,0,0.147441956,0,0.147441956,0,0,0,0,0,0,0,0,0.147441956,0,0.147441956,0.294883912,0.147441956,0.147441956,0,0,0.147441956,0,0.147441956,0,0.294883912,0.147441956,0,0.147441956,0.147441956,0,0,0
8q24.13,0,0,0,0,0,0,0,0.122169444,0,0.122169444,0.244338889,0,0,0.122169444,0.122169444,0.122169444,0,0,0,0.244338889,0.122169444,0,0,0.122169444,0.122169444,0,0,0.122169444,0,0,0,0,0,0,0.122169444,0,0,0.122169444,0,0,0.122169444,0.122169444,0.122169444,0,0.122169444,0,0.122169444,0.122169444,0.122169444,0.122169444,0,0,0.122169444,0.122169444,0,0.122169444,0,0,0.244338889,0.122169444,0,0.122169444,0,0,0,0.122169444,0.122169444,0,0,0,0,0,0.122169444,0.122169444,0,0,0,0,0,0,0.122169444,0.122169444,0.122169444,0,0,0,0,0.122169444,0,0.122169444,0,0,0.244338889,0.122169444,0,0.122169444,0,0,0,0,0,0,0,0.122169444,0.244338889,0,0.244338889,0,0,0,0,0,0.244338889,0.122169444,0.122169444,0,0,0,0,0,0.122169444
18q11.2,0,0,0,0,0.34299717,0,0,0,0.171498585,0,0,0,0,0,0,0.171498585,0,0,0,0.171498585,0,0,0,0,0.171498585,0,0,0,0,0,0,0,0.171498585,0,0,0,0,0.171498585,0,0,0,0,0,0,0.171498585,0,0,0.171498585,0.171498585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171498585,0,0,0.171498585,0,0.171498585,0.171498585,0,0,0.171498585,0,0,0,0,0.171498585,0.171498585,0,0,0,0.171498585,0,0.171498585,0,0.171498585,0,0.171498585,0,0,0,0,0,0,0,0,0,0,0.171498585,0.171498585,0.171498585,0.171498585,0,0,0.171498585,0,0.171498585,0,0.171498585,0.171498585,0,0.171498585,0.171498585,0,0,0
13q14.3,0.144337567,0,0.288675135,0,0,0,0,0,0,0,0.288675135,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0.144337567,0.144337567,0,0.144337567,0,0.144337567,0,0,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0,0.144337567,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0.144337567,0.288675135,0,0.144337567,0.144337567,0,0,0.144337567,0.144337567,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0.144337567,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0,0,0
13q14.12,0.149071198,0,0.298142397,0,0,0,0,0,0,0,0.149071198,0,0,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0.149071198,0.149071198,0,0.149071198,0,0.149071198,0,0,0.149071198,0.149071198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0,0.149071198,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0.149071198,0.298142397,0,0.149071198,0.149071198,0,0,0.149071198,0.149071198,0,0.149071198,0,0,0.149071198,0,0,0.149071198,0,0,0.149071198,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0.149071198,0.149071198,0,0,0.149071198,0,0.149071198,0.149071198,0,0,0
